id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag
id1193445,1,2016-06-30 22:46:33,1,-73.9727096557617,40.7541770935059,-73.9946823120117,40.7608375549316,N
id3426325,2,2016-06-30 22:46:20,1,-73.9919586181641,40.7535209655762,-73.979118347168,40.7503089904785,N
id2006840,2,2016-06-30 22:46:07,2,-73.989372253418,40.7350616455078,-73.9988479614258,40.7346496582031,N
id0138642,1,2016-06-30 22:45:53,1,-73.9943237304688,40.7192344665527,-73.991828918457,40.7258262634277,N
id1913117,2,2016-06-30 22:45:49,1,-73.985969543457,40.699161529541,-74.0120086669922,40.7015953063965,N
id1911604,2,2016-06-30 22:44:28,1,-73.9340362548828,40.7118301391602,-73.9235229492188,40.7069816589356,N
id0388204,1,2016-06-30 22:44:27,1,-73.9717407226563,40.7572021484375,-73.9890441894531,40.7308692932129,N
id0376313,2,2016-06-30 22:44:25,3,-73.9941101074219,40.7511100769043,-73.9722137451172,40.7891998291016,N
id1789441,2,2016-06-30 22:44:22,1,-74.011344909668,40.7031517028809,-74.0028610229492,40.7391777038574,N
id1420079,2,2016-06-30 22:44:17,1,-73.9931564331055,40.7524871826172,-73.9743804931641,40.7957954406738,N
id2351880,2,2016-06-30 22:43:21,1,-73.9804992675781,40.7597885131836,-73.9777908325195,40.7779808044434,N
id1397275,2,2016-06-30 22:43:00,1,-73.9895553588867,40.7203903198242,-73.9737319946289,40.7435455322266,N
id0390786,1,2016-06-30 22:42:42,1,-73.9765090942383,40.7907295227051,-73.9945983886719,40.7504692077637,N
id0546256,2,2016-06-30 22:42:31,1,-73.9892883300781,40.7190132141113,-73.98095703125,40.7417259216309,N
id3660485,1,2016-06-30 22:42:21,1,-73.982048034668,40.774097442627,-73.9560852050781,40.7880325317383,N
id0333608,2,2016-06-30 22:42:15,5,-73.9918365478516,40.7014083862305,-73.9890670776367,40.6939697265625,N
id2182578,1,2016-06-30 22:42:03,2,-73.9832305908203,40.7561492919922,-73.9853744506836,40.7472038269043,N
id1158338,2,2016-06-30 22:41:40,1,-73.9923324584961,40.748649597168,-73.9997711181641,40.7284393310547,N
id2081327,1,2016-06-30 22:40:51,1,-73.9913711547852,40.7298889160156,-73.9840240478516,40.7262954711914,Y
id0570771,2,2016-06-30 22:40:36,1,-73.9850387573242,40.7534904479981,-73.9764709472656,40.7856407165527,N
id1164851,1,2016-06-30 22:40:18,2,-73.9824371337891,40.7459754943848,-73.968147277832,40.7598266601562,N
id2301122,1,2016-06-30 22:40:11,1,-73.9778671264648,40.7488327026367,-73.9983215332031,40.7320823669434,N
id0621806,1,2016-06-30 22:39:47,1,-73.9804382324219,40.7605133056641,-73.9881820678711,40.7656135559082,N
id2346650,1,2016-06-30 22:39:32,1,-73.9728393554688,40.7934303283691,-73.9551162719727,40.8073616027832,N
id2142929,2,2016-06-30 22:39:27,1,-73.9931411743164,40.7024841308594,-74.0005493164063,40.6583480834961,N
id1571334,2,2016-06-30 22:38:44,1,-73.9994888305664,40.7425651550293,-73.9888763427734,40.7585411071777,N
id1332117,2,2016-06-30 22:38:39,2,-73.9528503417969,40.7801895141602,-73.9494781494141,40.7850914001465,N
id2392119,2,2016-06-30 22:38:21,6,-73.9918441772461,40.7494506835937,-74.0057754516602,40.7402725219727,N
id3309614,1,2016-06-30 22:38:15,1,-73.9936294555664,40.7153968811035,-73.9983139038086,40.7469520568848,N
id2690377,2,2016-06-30 22:38:01,1,-73.9286499023438,40.7023468017578,-73.9521789550781,40.7176704406738,N
id3496031,1,2016-06-30 22:37:47,1,-73.9773101806641,40.7724266052246,-73.9846878051758,40.7683601379395,N
id2957189,2,2016-06-30 22:37:47,1,-73.994270324707,40.7508087158203,-73.9873962402344,40.7562599182129,N
id2015806,1,2016-06-30 22:37:38,3,-74.003791809082,40.7169876098633,-73.9430313110352,40.7168731689453,N
id0421433,2,2016-06-30 22:37:13,1,-73.975471496582,40.7489929199219,-73.994499206543,40.7457427978516,N
id1760508,2,2016-06-30 22:37:13,2,-73.9833145141602,40.7612266540527,-73.989860534668,40.7488861083984,N
id2414773,1,2016-06-30 22:36:29,1,-73.9737930297852,40.7517204284668,-73.9788818359375,40.7824172973633,N
id3365425,1,2016-06-30 22:35:20,1,-73.9835205078125,40.7300491333008,-73.9946594238281,40.7420501708984,N
id1125828,2,2016-06-30 22:35:02,5,-73.9608917236328,40.7609481811523,-73.9721374511719,40.7473487854004,N
id1593512,2,2016-06-30 22:35:02,2,-73.9724197387695,40.7591400146484,-73.9926528930664,40.7397117614746,N
id2412190,1,2016-06-30 22:33:28,1,-73.98974609375,40.7231140136719,-73.9495697021484,40.7455520629883,N
id0644919,1,2016-06-30 22:33:24,1,-73.9883117675781,40.724910736084,-74.0051193237305,40.7193946838379,N
id1827002,2,2016-06-30 22:33:18,2,-73.9864196777344,40.7616195678711,-73.9726867675781,40.7932586669922,N
id3975362,1,2016-06-30 22:32:59,1,-73.9820861816406,40.7319183349609,-73.9848785400391,40.7460479736328,N
id1134963,2,2016-06-30 22:32:47,5,-73.9823379516602,40.7715110778809,-73.9688110351563,40.7698287963867,N
id3928491,1,2016-06-30 22:32:09,2,-73.9880294799805,40.7387390136719,-73.9539794921875,40.7844085693359,N
id1796952,2,2016-06-30 22:31:59,2,-73.968147277832,40.7654304504395,-73.9766082763672,40.7545318603516,N
id2437301,1,2016-06-30 22:31:51,1,-73.9229049682617,40.771427154541,-73.9162826538086,40.7623176574707,N
id2414272,1,2016-06-30 22:31:45,2,-73.9076309204102,40.7707023620606,-73.906623840332,40.7570266723633,N
id3487254,2,2016-06-30 22:30:54,3,-73.9849090576172,40.7480354309082,-73.98583984375,40.7598152160645,N
id1516431,1,2016-06-30 22:30:50,1,-74.0068511962891,40.7300605773926,-74.0029830932617,40.7391204833984,N
id3636941,1,2016-06-30 22:30:35,3,-73.9823226928711,40.7685585021973,-73.9908981323242,40.7607116699219,N
id0033058,1,2016-06-30 22:30:31,1,-73.9766235351563,40.7592697143555,-73.9765853881836,40.7500267028809,N
id3650802,2,2016-06-30 22:30:19,2,-73.9707565307617,40.7585182189941,-73.9800109863281,40.7703514099121,N
id1107166,2,2016-06-30 22:29:24,1,-73.9658126831055,40.765510559082,-73.9913787841797,40.7498893737793,N
id0352882,1,2016-06-30 22:28:59,1,-73.989875793457,40.7667388916016,-73.9825439453125,40.7767715454102,N
id1766227,1,2016-06-30 22:28:56,2,-73.9825744628906,40.7451019287109,-73.9574508666992,40.7742233276367,N
id1195534,1,2016-06-30 22:28:50,4,-73.975830078125,40.7637557983398,-73.9469375610352,40.7775268554687,N
id1059684,2,2016-06-30 22:28:14,2,-74.0153732299805,40.7159118652344,-73.9685134887695,40.7989616394043,N
id0940199,2,2016-06-30 22:28:13,1,-73.9613037109375,40.7964401245117,-73.9617614746094,40.7796325683594,N
id2528163,2,2016-06-30 22:27:48,1,-73.9872894287109,40.7359390258789,-73.9758377075195,40.7326202392578,N
id0919966,2,2016-06-30 22:27:33,3,-73.9909286499023,40.765998840332,-73.97998046875,40.7268600463867,N
id2826168,1,2016-06-30 22:27:23,1,-73.9869842529297,40.7222900390625,-73.9753723144531,40.7577819824219,N
id2170803,1,2016-06-30 22:26:33,1,-74.0059051513672,40.7399864196777,-73.9971542358398,40.7375869750977,Y
id2000184,2,2016-06-30 22:26:02,1,-73.9723434448242,40.759090423584,-74.0063323974609,40.7438888549805,N
id2101417,2,2016-06-30 22:25:53,5,-73.8628692626953,40.7687606811524,-73.977783203125,40.7795715332031,N
id3375121,2,2016-06-30 22:25:42,5,-73.9934387207031,40.6823501586914,-73.972541809082,40.6874389648438,N
id1202903,1,2016-06-30 22:25:39,1,-73.9809417724609,40.7534027099609,-73.9924697875977,40.6986846923828,N
id2255141,2,2016-06-30 22:25:37,3,-74.0142440795898,40.7114105224609,-74.0025024414063,40.7607154846191,N
id3965726,1,2016-06-30 22:25:36,1,-73.9817581176758,40.7526168823242,-73.9884033203125,40.7393836975098,N
id2656610,2,2016-06-30 22:25:32,1,-73.9835586547852,40.7493705749512,-73.9126586914063,40.8757781982422,N
id0434956,2,2016-06-30 22:25:26,6,-74.0062561035156,40.7341918945312,-74.0094985961914,40.7156867980957,N
id1877189,1,2016-06-30 22:23:57,1,-73.9853973388672,40.7357025146484,-73.9573059082031,40.7617721557617,N
id3040815,2,2016-06-30 22:23:39,1,-74.0019378662109,40.7507400512695,-73.9676132202149,40.7879409790039,N
id0093716,1,2016-06-30 22:23:36,1,-74.0103225708008,40.7120018005371,-74.0087814331055,40.7098274230957,N
id1103050,2,2016-06-30 22:23:30,2,-73.9713668823242,40.7511596679688,-73.9826583862305,40.7393798828125,N
id1422184,2,2016-06-30 22:23:18,1,-74.0024566650391,40.7388687133789,-73.9588623046875,40.7637901306152,N
id0864746,2,2016-06-30 22:22:58,1,-73.9647064208984,40.761604309082,-73.9834594726563,40.7670516967773,N
id2755735,2,2016-06-30 22:22:53,1,-74.0025253295898,40.7501068115234,-73.9811248779297,40.7552528381348,N
id3112806,2,2016-06-30 22:22:22,1,-73.9912872314453,40.7502098083496,-74.0144424438477,40.7179718017578,N
id0739111,2,2016-06-30 22:22:16,1,-73.9793090820313,40.7469787597656,-73.9749908447266,40.6473503112793,N
id1791696,2,2016-06-30 22:22:01,1,-73.9776611328125,40.7546081542969,-73.995246887207,40.7604103088379,N
id1963006,2,2016-06-30 22:21:42,2,-73.9954223632813,40.7308807373047,-73.9605178833008,40.7698287963867,N
id1373197,1,2016-06-30 22:21:36,1,-73.9707641601563,40.7555198669434,-73.9498062133789,40.7736930847168,N
id3708923,1,2016-06-30 22:21:22,1,-73.9782867431641,40.7298202514648,-73.9803161621094,40.7436485290527,N
id3726580,1,2016-06-30 22:21:06,1,-73.9976654052734,40.7209014892578,-73.9857940673828,40.7521286010742,N
id1787838,1,2016-06-30 22:20:57,1,-73.9928283691406,40.6884841918945,-73.9647674560547,40.6810264587402,N
id3340304,1,2016-06-30 22:20:48,1,-74.0044631958008,40.7417831420898,-73.9773101806641,40.7497291564941,N
id2846350,1,2016-06-30 22:20:20,1,-74.0066223144531,40.7441215515137,-73.9824523925781,40.7378463745117,N
id0047251,1,2016-06-30 22:20:20,1,-74.0043258666992,40.747688293457,-73.9872436523438,40.7478523254395,N
id1753016,1,2016-06-30 22:20:18,1,-73.9860153198242,40.7270927429199,-73.9771499633789,40.6642837524414,N
id2953343,2,2016-06-30 22:19:13,1,-73.9931869506836,40.7423095703125,-73.9918518066406,40.7554702758789,N
id3107674,2,2016-06-30 22:18:57,2,-74.0006713867188,40.7298011779785,-74.0075531005859,40.7409286499023,N
id0002608,2,2016-06-30 22:18:49,5,-73.9946212768555,40.7260398864746,-73.9900817871094,40.7379302978516,N
id2990394,2,2016-06-30 22:18:45,3,-73.9853973388672,40.7468910217285,-73.9896469116211,40.7670288085938,N
id3598152,2,2016-06-30 22:18:44,4,-73.9916305541992,40.7266616821289,-73.9805908203125,40.7426376342773,N
id2346163,2,2016-06-30 22:18:34,1,-74.0017471313477,40.7326431274414,-73.9790802001953,40.7472267150879,N
id2584584,1,2016-06-30 22:18:18,1,-73.9601821899414,40.7814979553223,-73.9474639892578,40.7754135131836,N
id2727364,2,2016-06-30 22:18:12,1,-73.9871597290039,40.7217597961426,-73.9913177490234,40.7174110412598,N
id0797438,1,2016-06-30 22:18:11,2,-73.9679794311523,40.7999038696289,-73.946403503418,40.8063087463379,N
id2117187,1,2016-06-30 22:17:43,3,-73.958625793457,40.7128715515137,-73.9859085083008,40.7227363586426,N
id3317688,2,2016-06-30 22:17:42,1,-73.9653167724609,40.7693099975586,-73.9864501953125,40.7774696350098,N
id3961925,1,2016-06-30 22:17:21,1,-74.0033111572266,40.7456893920898,-74.0045852661133,40.7071914672852,N
id3147489,1,2016-06-30 22:16:44,1,-73.9504699707031,40.7218437194824,-73.9447250366211,40.7130584716797,N
id3484246,1,2016-06-30 22:16:16,1,-73.9691772460938,40.7658843994141,-73.9624633789063,40.7642631530762,N
id2093374,2,2016-06-30 22:15:59,2,-73.9746017456055,40.7616882324219,-73.9892120361328,40.7564315795898,N
id0679904,2,2016-06-30 22:15:32,1,-74.0091094970703,40.7154655456543,-74.0097198486328,40.7222747802734,N
id0626723,2,2016-06-30 22:15:30,2,-74.0002593994141,40.7223930358887,-73.9921875,40.7493209838867,N
id1576197,2,2016-06-30 22:14:59,2,-73.9912185668945,40.7499084472656,-74.0085830688477,40.7406005859375,N
id0824689,2,2016-06-30 22:13:39,2,-73.9794235229492,40.7654113769531,-73.9682312011719,40.7531433105469,N
id1676272,2,2016-06-30 22:13:02,3,-73.987419128418,40.7628440856934,-73.95458984375,40.7779388427734,N
id0627637,1,2016-06-30 22:12:43,2,-73.998779296875,40.7341423034668,-73.9683532714844,40.7547988891602,N
id2345037,2,2016-06-30 22:11:22,5,-73.9545288085938,40.7699317932129,-73.9489974975586,40.7750091552734,N
id3961005,1,2016-06-30 22:10:55,2,-73.9868927001953,40.7209815979004,-73.9829940795898,40.7846603393555,N
id0676864,1,2016-06-30 22:10:44,1,-74.0024719238281,40.7341537475586,-73.9880599975586,40.7205123901367,N
id1118396,2,2016-06-30 22:10:44,3,-73.8633880615234,40.7692337036133,-73.9088287353516,40.7575492858887,N
id3033320,2,2016-06-30 22:10:38,1,-73.916862487793,40.7696189880371,-73.9087982177734,40.7633514404297,N
id2737671,2,2016-06-30 22:10:15,2,-73.9839630126953,40.7253761291504,-73.9749526977539,40.7522392272949,N
id2555095,1,2016-06-30 22:10:07,2,-74.005729675293,40.7507247924805,-74.0038146972656,40.7327003479004,N
id2216054,2,2016-06-30 22:09:49,1,-74.0109252929688,40.6790161132813,-73.9945297241211,40.7502212524414,N
id1879755,2,2016-06-30 22:09:29,1,-73.9793395996094,40.756031036377,-73.9993515014649,40.7441177368164,N
id0195472,2,2016-06-30 22:09:15,1,-73.9757766723633,40.7762718200684,-73.9604110717773,40.778190612793,N
id3264821,1,2016-06-30 22:09:04,1,-74.0022811889648,40.7397575378418,-73.9946899414062,40.7503509521484,N
id3321859,2,2016-06-30 22:08:57,1,-73.9559173583984,40.7639694213867,-73.9615173339844,40.7652587890625,N
id3083909,2,2016-06-30 22:08:19,1,-73.9564437866211,40.7713470458984,-73.9484024047852,40.7790679931641,N
id2799048,1,2016-06-30 22:08:12,2,-73.8628845214844,40.7690353393555,-73.9423446655273,40.7948837280273,N
id3809466,2,2016-06-30 22:08:09,1,-73.9777145385742,40.7555656433105,-73.9400253295898,40.8088150024414,N
id0658141,2,2016-06-30 22:06:57,5,-73.9582901000977,40.760669708252,-73.9664077758789,40.757568359375,N
id3871456,2,2016-06-30 22:06:49,5,-74.0092697143555,40.7035713195801,-73.9791412353516,40.7278518676758,N
id3362959,2,2016-06-30 22:06:39,5,-73.9726409912109,40.7564506530762,-74.0073776245117,40.7409782409668,N
id1123000,1,2016-06-30 22:06:06,1,-73.960090637207,40.7706642150879,-73.8653106689453,40.7254180908203,N
id0426056,2,2016-06-30 22:06:01,1,-74.0083465576172,40.7215461730957,-74.005989074707,40.7450981140137,N
id3169766,1,2016-06-30 22:05:31,4,-73.9976043701172,40.7193946838379,-73.992057800293,40.7540588378906,N
id3783179,1,2016-06-30 22:05:27,1,-74.0051193237305,40.7206344604492,-73.9886093139648,40.7024459838867,Y
id1470916,2,2016-06-30 22:05:21,3,-73.7884368896484,40.6412696838379,-73.995246887207,40.7185592651367,N
id3812808,1,2016-06-30 22:05:15,3,-73.9896011352539,40.7180480957031,-73.9766540527344,40.6696090698242,N
id0625495,1,2016-06-30 22:05:09,1,-73.9743576049805,40.7621841430664,-73.9684066772461,40.7547569274902,N
id2177275,1,2016-06-30 22:05:03,3,-74.0059814453125,40.7356224060059,-74.0147705078125,40.7141609191895,N
id1669881,1,2016-06-30 22:05:03,1,-73.9535522460938,40.7754974365234,-73.9895629882813,40.7334213256836,N
id0175084,2,2016-06-30 22:05:03,2,-73.96484375,40.7698631286621,-73.9648818969727,40.7581024169922,N
id0721910,1,2016-06-30 22:04:19,1,-73.9806137084961,40.7637977600098,-73.9695434570313,40.7987403869629,N
id2340579,1,2016-06-30 22:03:51,2,-73.9534301757813,40.7797546386719,-73.9343719482422,40.8024139404297,N
id2685023,1,2016-06-30 22:03:46,1,-73.9809722900391,40.7844429016113,-73.9798812866211,40.7416343688965,N
id3482357,2,2016-06-30 22:03:44,1,-73.9807281494141,40.7420883178711,-74.0242767333984,40.6339111328125,N
id2245371,1,2016-06-30 22:03:40,1,-73.9885406494141,40.7313957214356,-74.0025787353516,40.7500305175781,N
id1278193,1,2016-06-30 22:03:30,1,-73.972526550293,40.7561340332031,-73.9921264648438,40.7491340637207,N
id1158031,2,2016-06-30 22:03:23,1,-73.9759902954102,40.7603607177734,-73.9718399047852,40.7621612548828,N
id1509114,2,2016-06-30 22:03:21,5,-74.0102005004883,40.7120513916016,-74.0064086914063,40.7083587646484,N
id2751524,2,2016-06-30 22:03:11,2,-73.9708480834961,40.7585029602051,-73.9817810058594,40.7367515563965,N
id3129627,2,2016-06-30 22:03:11,1,-73.981201171875,40.76416015625,-73.9875106811523,40.7286987304687,N
id1635850,1,2016-06-30 22:03:01,1,-73.98388671875,40.7216415405273,-73.9661560058594,40.8045806884766,N
id0028611,2,2016-06-30 22:02:52,1,-73.9728469848633,40.7590713500977,-74.0082168579102,40.7167282104492,N
id2786840,2,2016-06-30 22:02:44,2,-73.9563293457031,40.7715797424316,-73.9857177734375,40.7463912963867,N
id1325493,2,2016-06-30 22:02:31,1,-73.9892578125,40.7636489868164,-73.9775390625,40.7538108825684,N
id1597746,2,2016-06-30 22:02:16,1,-73.9808349609375,40.7479667663574,-73.9684219360352,40.7586135864258,N
id3147950,2,2016-06-30 22:01:52,1,-73.8708801269531,40.7738265991211,-73.9834518432617,40.7571907043457,N
id1045588,1,2016-06-30 22:01:46,2,-73.9910507202148,40.7503623962402,-73.9976959228516,40.7196083068848,N
id1022607,1,2016-06-30 22:01:36,3,-74.0128326416016,40.7077445983887,-73.9933471679688,40.6595497131348,N
id0337753,1,2016-06-30 22:01:10,1,-73.9980163574219,40.7451972961426,-73.9813537597656,40.7381706237793,N
id0141150,2,2016-06-30 22:00:31,2,-74.0099105834961,40.7207107543945,-74.0023803710938,40.7401390075684,N
id0868004,2,2016-06-30 21:59:48,2,-73.9722671508789,40.7598266601562,-73.9492645263672,40.7768859863281,N
id2736277,1,2016-06-30 21:59:37,1,-73.9700317382813,40.7639961242676,-74.001953125,40.7339859008789,N
id1823119,2,2016-06-30 21:59:36,1,-73.9848327636719,40.7282562255859,-73.977294921875,40.7386474609375,N
id3641265,2,2016-06-30 21:59:31,1,-73.9886093139648,40.7371101379395,-73.9324035644531,40.8570289611816,N
id2368838,2,2016-06-30 21:59:26,1,-73.9808197021484,40.7538299560547,-73.9729995727539,40.7877502441406,N
id3853565,2,2016-06-30 21:58:57,3,-74.0084991455078,40.7201843261719,-74.0015106201172,40.7293090820312,N
id1643361,2,2016-06-30 21:58:51,6,-73.8635635375977,40.7697601318359,-73.9611740112305,40.7748336791992,N
id1939982,1,2016-06-30 21:58:41,3,-73.9790573120117,40.7593002319336,-73.9737854003906,40.783016204834,N
id1415311,1,2016-06-30 21:58:27,1,-73.9721069335937,40.7624092102051,-73.9676818847656,40.8020401000977,N
id0830841,2,2016-06-30 21:58:09,2,-74.0014572143555,40.7358512878418,-73.9497909545898,40.7222518920898,N
id0202012,1,2016-06-30 21:57:57,1,-73.99365234375,40.757209777832,-73.9934310913086,40.7359313964844,N
id3746505,2,2016-06-30 21:57:17,1,-74.0081024169922,40.7170600891113,-73.995231628418,40.744026184082,N
id0076494,2,2016-06-30 21:57:13,5,-73.984489440918,40.7596969604492,-73.9875411987305,40.7199745178223,N
id2025500,1,2016-06-30 21:56:41,1,-73.9724807739258,40.6775245666504,-73.9554595947266,40.6720275878906,N
id0088193,2,2016-06-30 21:56:20,1,-73.9633865356445,40.7747230529785,-73.9445571899414,40.7932205200195,N
id2329216,2,2016-06-30 21:56:19,1,-74.0108795166016,40.7123985290527,-73.9949569702148,40.662281036377,N
id2600913,1,2016-06-30 21:55:38,2,-73.9915618896484,40.7266998291016,-73.9852981567383,40.7320175170898,N
id2191170,1,2016-06-30 21:55:27,1,-73.9726257324219,40.7549095153809,-73.9756698608398,40.7518997192383,N
id3826806,1,2016-06-30 21:54:58,2,-74.0154037475586,40.7161102294922,-73.9744033813477,40.7935180664063,N
id3599247,2,2016-06-30 21:54:15,1,-73.972053527832,40.757568359375,-73.9430236816406,40.803108215332,N
id2907509,1,2016-06-30 21:54:04,1,-74.0093307495117,40.7154159545898,-74.0090103149414,40.726490020752,N
id2142979,1,2016-06-30 21:53:48,1,-73.9783248901367,40.773250579834,-73.9804992675781,40.7883338928223,N
id0985073,1,2016-06-30 21:53:44,1,-73.9445953369141,40.6667633056641,-73.9331665039063,40.688533782959,Y
id2824393,1,2016-06-30 21:53:44,3,-73.9900894165039,40.7619438171387,-73.9771499633789,40.7554893493652,N
id1614902,2,2016-06-30 21:53:37,1,-73.9785842895508,40.7827758789063,-73.972282409668,40.7902755737305,N
id2495395,1,2016-06-30 21:53:34,1,-73.8624496459961,40.7690658569336,-73.9406814575195,40.7234649658203,N
id0814791,2,2016-06-30 21:53:09,1,-73.9608383178711,40.7697982788086,-73.9686965942383,40.7644309997559,N
